Online_Engagement_Type,Platform_Name,Url,Referring_Url,Page_Name,Operating_System,Consumer_Key,Campaign_Key,Online_Engagement_Date,Engagement_Channel,Asset_Key,Brand_Key,Product_Key,Online_Engagement_Key 
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,eyVV4X37bWQYmAzDLRRG1L2dnA1BvoghZJzPaZGB7weiXjRuqBQOg75DPlwFLu2D,,2022-10-23T08:49:31,Online,,AMSTEL|ORIGINAL,,9aoBiU77uiyfLe6oWGBEtd4dg6rcsAuikU36HHpa2ABaV2wyV2XsnGPrv8uRbNDZ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,w2AGp7sK0La2NZlDknWFiowZkYnuOobGqLR6aR4HOvGLJnFxukjFAIWhDSV4gpDw,,2022-10-21T04:17:18,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,FZ8JYTzCRxf5gxutVDP0XMPG7q5Q4EewYMemFfzULDH8XxQqiWvrUqE0JxPmQ3GS
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,T1eABwnv1BzrAnE6y2I5MZL5E3tXh8szkkphi1FoYZuenLH5qS417nl6QMiAN1jh,,2023-02-26T14:55:37,Online,,HEINEKEN_ORIGINAL,,kOsWhBrpvIMy4ZJJ3xPSIxwcaZnzsMTkwTFLWyjHKXbvlfFcqaBQvafMcrh45Xj7
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,idGCz8Uj8cRZnCKitTI48gxDSU47n55Q45v2YrxwkH9OtH2UXKnOuzbwwSAobiCA,,2023-01-10T20:45:00,Online,,HEINEKEN_ORIGINAL,,RxcwIG9MBOXNHb2fcTo9HOj2v0IcPHKnoT6uALUenulTkrAeKNk0GKaL6vtu4FzR
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,kkfEliL2ge4MKNRJEXAnEJmtVp8gbprmzvHzSooSGBGOmtzZcqZpNtYr6fYS9Fyc,,2022-10-23T03:19:49,Online,,HEINEKEN_ORIGINAL,,9r2XYhYKefEKBI3wZxxQX24iSgzMXzXUMiU4L3HGSOD5pXNvwp8K6g0NC2sNwMNS
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,74ARyHNdnoBdXHPlmzSibPUKWSd0a4rlEMr1m3WbWJk50rDJDd7mord5kU2lh0he,,2023-05-17T18:17:58,Online,,HEINEKEN_ORIGINAL,,zRPLTszPztEApGibt4vBqW5WA0xmMpa4Kwe8SL0yqJDy8Ex4vsUYNBp77aof1kme
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,CdLMXiC0lflRvhUrIFu3eqYSLTOPjAH434S20Wf4qeXsDy5O9fN4R2Mi5fXLTE1W,,2022-11-07T21:17:05,Online,,HEINEKEN_ORIGINAL,,srxfziNmNZUT3lN6xbQ3ErNbKnqjDHtgiAqRPHKK4bM3eNMyuHuynAbut6NXl5U8
Online Competition,,https://lacuestaquemenoscuesta.com/heineken-la-cuesta-que-menos-cuesta/form?mode=1,,,,1merxYThvpI71SLDT8TPQsWk9E7O7wsUoUIGAtbzwnP4byCOr806XGMZHdY4ulUH,,2022-11-12T03:08:48,Online,,HEINEKEN_ORIGINAL,,0o5AI6ClWfw9Qp57LHh9SIN6qPa5Kn6jLM4daT792cgtcYhuKzewBaO0bD8RbIKK
Online Competition,,www.unknown.com,,,,xUbFNd0LJ4JOWYq6ApGmFYqXUt9IxPvz1MLQ7SScxJXi6ACagOw6OCXGpO6ACoG1,,2023-04-21T09:17:49,Online,,LADRON DE MANZANAS,,4xU1CethieqaRznrLlpxpCP6sKmgenhksjNhaUTy0qi8B3CT5NVb5Lekv3YZQzzO
Online Competition,,https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,,,,30b1XbyURkJuJ3NSehll2eiagzxv9aGH3InzBlAPxEL4heAE1A6xYQwd8D86p0F7,,2023-02-03T18:38:32,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,On1eXvKcORhDqCQ9CXKpuUU26VJZ0ryJP2n4Gp7oJdyxx3YKIiGMPCcQXGjPQ7UF
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,kcclr7oNIRWrKfK5iZinDMsBXtrAq0KJZN4d2wnqpAJcAf1UsF1yep2tWn4qQoBZ,,2023-04-27T00:45:01,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,cgdEuFmuqNJRUo1Vgwb2U0tIclsNQQw4wzPmsJloTE0DEzpD5IwyvvIDu93agv7r
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,3D3VfvJYBdMvNUw5HO69u6pSb4TyDqY1Fodss1vBYENn8qRuAmRA8xI3xMY4WIcM,,2022-11-21T15:42:04,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,xIAP3NFA1FxxwkCTzyoT1wqd800UxWcGh9dlXJ6nLLCwakMyNAm1WBlBTwXarmvj
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,UgmEZjJCcezYMsqGVFDqkyVopjd47CDK9Jnf14XedO691v7uLUCpijOPG55svVzU,,2023-05-16T09:07:56,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,6bsPq1BshD7HfFSFxqEtNMWvPBzEEXpBueIwnwssBexSSj9ZU3LH9KbRNLq6nDnj
Online Competition,,www.unknown.com,,,,Y0hwSva5K1yFIuNTlEU8DsvVpaHL8WuFgxiRSwbXUMOx7skYuLdQhETaHT7FJO7t,,2023-01-05T02:09:45,Online,,HEINEKEN,,WltZGt5YWgF0inYZu1wCAGPQmtAdFcoHVErdlAuvKebvGaTPrmVNfenipoj9DdO4
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,acnKFk5k15c2J0Mi0Bi62Q0Rm29x95lqBpy6J6IirGdbeRkSeMWIDrjH9kiT04Bk,,2023-05-13T02:48:36,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,mdu7RlWRR7GOwtRieeYJYygPds1EXRCf4fkKRG28ryVOZgSNZojg28kEG1eYi2CA
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,bBrFR9FrZAPkk1zuMWU3ZbSt7Zr8wPo9doDuSf5zSDLFspTbABijmGOzy4BaExC3,,2022-11-22T16:18:16,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,MPjSkyKrHJ1h23H3N9IF9O2oNpJVwuNYioxbhVLTB4Lp16w6Dtd2LntZlwsdCJSS
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,UmSzROzQedn2cJOfeS2nXok5L09vtWE0qrE50pU2o7qxyan0bSYqqKIktLhuVz45,,2022-10-08T08:37:35,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,W5mpgSkDidzFhprZBcOBcjbLVdBTe60RuDkgziKpJudAiRwMJhF0E3LQgZxRQlxz
Online Competition,,https://iframe-heineken00-es.heineken.com/,,,,Z3Tg8kK0S37YF1pABv5F6k9SN38RrKWFH5bLWKeVBMtRti9AYfTGOrlVav9DXell,,2022-11-30T14:21:01,Online,,HEINEKEN_00,,Pc6nWqKkWxKn4Uq3PNj9tM5oXMlmhueeRm1Ao9DZOtdVKAWRUqfmtTDtwghDzkuj
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,VOI1vsSqr6ZjNcfMISx1cJFYEOX0ufJhePoQzxZvvrwOU2ae08AijdAFEFTrMK38,,2023-04-13T19:43:20,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,4luOrTvaDeP3u7sshRiSjXRKDawnIWCfHeJaanEJOYiz9o37tPa9bCkRsbmtaRKs
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,hZnLL5Ei9p789xsiykoozpxctaMwYJMSjZH9iWussoB8lbipm67sP4ab0gz0W83n,,2022-11-30T02:19:40,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,DzMyAaVKwM3GRn1doNrIVIIYuzCtJuCWjpB7dCZaTDmoDx63WNWSNhtxjLkEOHGT
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,iWpDspaPQcxPcVZJwHM6SJHuT92wIMbEkBdZc6L4j6lgA5VJTlKdnkrQHHtIaGBw,,2023-01-22T02:26:46,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,SZFAVdICtrcwa733y305cepbeojvhln6KcEigct7aJ98YzK0y4aQH5LzlcnhDqJD
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,kBBZvhUm9QaOU7YpozEGFDWqOwQ39MxQGfBfbcIjKpojV7EOyKtx6keNIgAXgYKR,,2023-05-26T00:05:09,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,eiwHxnnbaHh7VEWcym7ZvqXqzpO4GFP2mqhN4LjRRGDJ7WC2g0xCOIthLRr69X6j
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,9EQmE94DypzN6BGGw8UHsBuSXkfm1Sq42VPlSRU0894h41NGpjOqzAPpaICbJxAo,,2023-02-16T11:38:05,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,KjLFYZ6engZu7tCKhxQtg7SUUccYSvnCJlk7Jqyqx2ctwp5RAqOm43f7OXMZxufz
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,DaX3ZlaNoox0PkIn0YnMyVrbNRL5HgTcFSG6TJUWzAAxXtguFV0GT1QZLEhEcYoQ,,2023-03-26T10:20:50,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,gQ09Od1QhFIchqupLBGBhJaPoWsiGdbh4jJ4c47It9wYjUKwKnoZzcXx3cLvWez8
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,jumT3pQTNXb2znuM8XQhnaKVuv6HiWu6T57Bw09Me34KWQgachENgmsb3aaR9rOJ,,2023-04-24T13:01:08,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,9VpC0OLSbjiMPsgwqdVRBLr0X45cCfiG5tjQ0w9aHeWqhpvqM36AFdaeLE1t0yGT
Online Competition,,https://hsportsbar.es/heineken-sports-bar/form?mode=1,,,,sxsDFmPezmpVqkxypsWoPQhis9q74MiFmWklWZsL6cT03h0K3RUNUw4OlkZ2ksoG,,2023-02-11T17:18:52,Online,,HEINEKEN_ORIGINAL,,AGVvpiS2UGRJA4bF9WirpqGa9aywELWltljvdZ6iUadJWu9G6O2k4Va07rbNbwOJ
Online Competition,,www.unknown.com,,,,0uLprrvbQjKg59kFAfXwldwqzpZD3ln1GeQ8IU54lsYjE6kqNANNBXpZLfbj7DMi,,2022-10-21T05:36:41,Online,,,,f7VHKOIjGpCwfPgqyXWLaaCNoT3KUibxm88JIhGn5hOsvu9pVnCTNE1jPKuunoCk
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,sNLcw6UoFHfsY4iSXmz63iPlxOsXxkHndEkSJymPhXtCd8LrUhGNSBkxkEieWc4V,,2022-10-11T03:36:31,Online,,HEINEKEN_ORIGINAL,,4D1lKeJs8bh5XGGX3dCDFruRvU5SFkVd7A03jGdrCqydT3Glga7fxlhE9KOOR9Fu
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,IS7fEJ3LsygjxU8i64k5JgrJWt4SS4hevJy9tEuOGsUtiNsYV2etgUW4QDcwLjo6,,2022-10-21T14:38:43,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,RHw63tSORXPSAgAIeiXYd0dm7KYg0mP1wMY9RqpkvV7zvmB94L9cJN6IVkrFf9Pd
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,mXuW1dQs2uHw621j1gbDplppQViKzlhEqYvLtW0dfnm7NqGsiSnBH1yBbl2H5OZe,,2022-12-28T04:14:35,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,QRwOz4Rtv5jgQlLaWM9ajdyNsdZW2RA4zjgFv1avFOCBFs4DrfiCCRu4OA6lz3lm
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,h50hMIFYSvDWoLpO3sk5Rg6RK9A9cNOP0eScRaRi429RXgLT0KaHAgdjgzoMQ7fr,,2022-12-20T09:14:33,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,yZ26HbNQUjjaj89hzxUTqaoe7Ph46YDkeHecNTBcUCschvf8Ywig9lXA9AJZCq5x
Online Competition,,https://unmundodecervezas.com/guinness/promociones/the-home-of-guinness/,,,,TjXl17qqZCnakhqjEhJiaMm5LmEEwfLXu8pTkwZsBgE7gsh3IuaO7QMiKSXMuQxS,,2023-05-27T15:03:45,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,f3hhErtMDzOpmqSKKs8Ci2ApfcQlA3xe5honY7VWBDcbP99XK7qNvqEW2DmWKOqP
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,33W0Un6Sd7QwzRRzad15pijuWilyJ15XxQsZ0fvPEDWjQnbkSFJsjSQ1JyHwJQLR,,2022-10-09T15:52:36,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,vMzdf08uOj7JJ84mp0qCOBCsKC7BXNQzA5DbcjRMeONT2uvggQGzkDPF06eMnT1U
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,eVOHtAqTIqRKV2zsOr4j1Nm7mU8whQgJQRo9RPf3L6g9V7KOAcrtsl7s1RnG0eIE,,2023-01-20T23:58:31,Online,,AMSTEL|ORIGINAL,,sDAQypYugGDzajk8MnRDItlJr6By4YVFqqXmjbSKAHqrQYp9mmmHIqhyKvlnRa5C
Online Competition,,https://www.somosdebarra.bar/code-form/53,,,,lNiQeyEZl7hKRTID4mFeWBJb7bUHpVv6kZILoci39DiApZlpAAbTMN7ZMbqG06zD,,2023-05-06T18:21:34,Online,,CRUZCAMPO_ESPECIAL,,7RweAktIEYidEeLOyPMYPJWt5J0kRRtsPoiTcRdbv0hNleKfCEEJrwWibU3UlFNA
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,N4WaEp88gv5QTTgyGyRpsC4Aal6ZpimXCsKMbYLpBgaE69jpqqK0ZYL8giemHJMG,,2023-03-01T10:16:04,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,rRsrdskDJdL3J40E4Ow3cOP2LC76oQYxP9UuMPzFrSkVTM4lTGVz5cxc9o1DBBVt
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,cfrt8ysfxx8JsRyMAlqRseDkUQKodrXlKhcb8rZx0QGeBsKMdLo2Lb7vM9aLqfeN,,2022-10-11T07:41:47,Online,,HEINEKEN_ORIGINAL,,O7oE6MOTNyNJ48sdEQ0jstC6IjJzilMZiAaFFFfJAMO0KPhGaQy6JraBETo9kdCe
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,ihL6flvu1FvOX6jXlbqmoHrwGr4ai5GXtG5DyQO9wvpQmRaHUXIfag7wSqIEJUpk,,2023-04-07T03:27:14,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,Mr3BWxUpYAAr62uI2zbLWnPykfAEJ4sx3vdtN2HTFSmP9LZPZDbA37nuYKoUDT4z
Online Competition,,www.unknown.com,,,,9dxRSnKtwKFkyp7jNM9AqM9DiMOH30M7Csz7P1YBfoLx14JyVXJoJOWLuHyfmUMO,,2023-05-23T19:37:53,Online,,,,ZPIitlMqHZZ54uv2Ref8EeLfzKP8xyhX2hYhxXfxybp0Qb2dhT9l5RSH4SMjDIgK
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,8QkmkAPmWTYsLl8iJkKfdiehH5J5lfyfRwQUegTFONwBYSR3a8CglWQtA1raphtd,,2022-12-10T22:13:45,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,8ih4MWYOETiCJgpakZ0dz7qpgbEnY8jThnP9otJp1W5TmL6ADNG6qHK8beiprety
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,OnRstKxwo7Gfs0NCd9wvdsm985BtyUGXTC6QjxExe92MzcF4IalJA7DRnOBCMOwt,,2023-04-20T03:52:42,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,R4CadnBLI8qA0zPNzQZXXjKseK4bTeZBejffAT6kB6n6c4rc2QlaVED2LPnBcz2U
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,pphJvpDkguSz1Ix2Fspi2b4SewXFICN3S8YdF9mkTuhzBOaX6B08Xojrcq7d5liB,,2023-01-30T08:15:48,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,PX3x9nhZ2ltGzVHm5F83nOBR4MTD9fQenPhhxLXxvzB7vGMe9iGytyhKE3XtSXr6
Online Competition,,https://coupon.unmundodecervezas.com/p/82k4gb/ugayzbartv9wj2jkvyme780,,,,gLtCPF4SszOFKgymESlv5zZjgArKWNWbqCL9T4eD3HryjRlmOHL2qUxv15wkV1Jl,,2022-10-23T01:23:54,Online,,DESPERADOS_ORIGINAL,,xxYiRkKynDUCjxdxIJx7x3WKYp8vpFib9bqvMbBqSoNZCxwZeQc0ghXBOPB6iWF0
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,dFlcy9SnaoVwNDA0Qwqkopf1zmYsBZEOl86bA4HEQ5R7EavCICt0GCiLskjpQnMg,,2023-02-23T13:38:55,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,EsI9U79QJ0owEO76lkXVqzMfK4KVO2RJOXsUG44IIWhPiA5NAXLdLlJdlz3PzBsh
Online Competition,,https://iframe-music-es.heineken.com/events/coachella-2023,,,,JiU6mbubSh2UeeJlPXv8IZ2zjVOhsXlRZz0iO9EzSoCSQq7SxOEfurOKpa31irbD,,2023-02-22T09:07:30,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,MXMEALkPlzAAgvePkI1Jdss9s3INz1IcdDqfB0T6Y9QYoHkQAasmDPGRq321p8L1
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,TWo93MCcU2F6plgLlph5B4PbCqLVN7sVFUxh6RVLFOLoYOa8B2Tr5yDI4oLuBVIx,,2023-05-17T15:12:58,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,ulOTwBTTSYmKoU6ic2wHAb9PxEt1TwqFH3viHD25yuvWfua9Li5NA3e9CL31qrqz
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,BsXOP09OmLaP4lb6Jc4ZIpQVBNaXJPeeK586Xnu5BtpJB4eZ2cwLnOxxGKdoqnwt,,2023-01-01T00:21:14,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,wA3z34ZrTvohIBywWZ0Wp0yDuLtRK23tuoZJMfNzs6nJyJKTbnz3XqAViHCsgGEL
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,HOXbKG5O243SdEUBTUSosbtPi1xGHE9c3FiGmDcfoyXEa6sX4hFGWgKhyEr2ZQOp,,2022-12-20T17:20:39,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,hcxeUwNJdahYDTjfkscRROyf5gErdp39TcQzopKtYHySHydyw00DuQmq1bVmmcxJ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,iyAsBtFib9scsbyB2iyBKj7tDQvG7reiG1FM1up5Y8yrHRF276STwXscR5wTa8Un,,2023-03-12T05:26:34,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,7bWWHflGOOs6kjBnVSeingzxpFmfZjcnOxT6ERnlqSFejz3A1zRCz5ZHu3CSY2DQ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,udsjAEsO0tVy2jXT3wmoGxAXo6tSAztS4LlHCA50JskSJ3PSuwC1Avhi17tX9ovq,,2023-01-28T11:04:35,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,R8CAoxROQlrbba3Gb47XcGvd3TvmsSBgC0Ek1f6MEDAZ2vFBkDHlt5gvblJZl2is
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,10y8kpc2OxzDUUvVRfhYqA6VH3R95MM4CkxnhP7EN03gLgCal06osF98c2fXwqqx,,2022-10-20T11:42:37,Online,,HEINEKEN_ORIGINAL,,aTPLUvL0CN8slJxbK53oFTpIhkWmpUW5LoFwKgRjLKiyB2L17BL4Sd1ggoOVl0bH
Online Competition,,www.unknown.com,,,,ely2vahNj9hZhPIIqKbKl558DzshT0WypgqChxBlr3T1Iw7PVvFuOEW4x88bAHWk,,2023-04-30T04:55:49,Online,,,,Cz4vQ0HSIkjFX3ufFBMIgK4mJU0mmgGprR3TSPtfkymbGUnkbozSisCKBQVrsZI8
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,zpiC6XjrFvlKzpjX0SJ5ipiHJz9CfXetVockLUvYXAAJlQdovLkxUWZPjgfjgFyI,,2022-10-17T11:47:52,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,f6DaQ5azXESlwf5085senKHgG3uNdTzOemgmmdh5cjnY1E9mtKWbmQB7j5lW2Rct
Online Competition,,https://unmundodecervezas.com/cervezaelaguila/promociones/saborea-tu-libertad/,,,,fiwn7TnvhgWKcbXam9ewsgBKCwgWnz2dfmee7oAf8F4HC5x3xkRE4Iw4WFZYFLMB,,2023-02-15T23:13:21,Online,,EL_AGUILA|EL_AGUILA_1900,,2axGZ6oWxwPDZJvFmoMD2yu3WDDc8ZXPcEXheFIhcjTkyw1QWyGBKCUMyz9kcKUC
Online Competition,,https://hsportsbar.es/heineken-gana-con-sportsbar/form?mode=1,,,,X1CZzhAD5cc8j079y1mIaevkA83igmsogqUE9RQquBEdzFGbhoY58ZrYYbIIFH6U,,2023-03-03T06:03:07,Online,,HEINEKEN_ORIGINAL,,0ly1DWVtKyqQqTXOqyH5kXbvsW0r2cFrY06aIB5aOAagmfOIPcP3C4UJZynUHyRa
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,Ix1OHoBx64ylqYLJE3V1WB5QQZqAjEw4XpBofjW5BTTnDp0YQZyBgGK2iduQ8NqW,,2022-10-26T02:57:48,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,N4L6HK7vJEZ7pDbzgfVNuKjGKyhJ5KQvXvVPYM5X6pn1z967YZthb9o71nKncMRJ
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,QLuC9Ct292A92xPAVnwvtnT0NepBAjUSkOYG1psYByv5s6fNGhOyWc5vlLMECkmx,,2022-12-13T20:35:43,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,0uhEGtCEKqCebIrpQ5yEeDsLhZBTEutQdwbvzSQdGyHQTl2AxeXFj4PbuAYO76TO
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,Di0ntidVXglodLiDwmIPFG8kEuRBQMVbPmyZwE86jnVbfLkayRmUjpiSnqeVir1e,,2023-04-22T15:47:22,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,tnM20A3OZu4yhlwGSTdJBRQvj0nOQ5ocgFKxMjHeoOdFNhLv9NefDfsX7w4OzGt0
Online Competition,,https://unmundodecervezas.com/amstel/promociones/gana-con-amstel/,,,,reY5SYxR38Af8CqWKhbqalkAWMz4yM4oC8zjJ6mpqmNgwsvPknowQPoaQarN7tta,,2023-04-15T05:20:23,Online,,AMSTEL|ORIGINAL,,fRJg02gD2RuDuWrhy0g1MthWcy0c0Rnv2fveBNIKV6oxai9N43qMJVHJ3QkXU8Xb
Online Competition,,https://coupon.unmundodecervezas.com/p/82k4gb/ugayzbartv9wj2jkvyme780,,,,UVTVLlIGJuHd7Vvw5G0GdAfYznZpPYDLZMLB4SE1XFDwylbomaEwlGjt9ye6M7It,,2023-02-19T18:50:25,Online,,DESPERADOS_ORIGINAL,,PPdZaajMWpotSsG7ntnS8vJKagOFJt1U1CAJRgjQYdQSUF0kd98awc4Xitwg4dFk
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,LMZuZuu4KBkN00OiPOSbhE2dQtwg0Ha58bF1k21GKWgnYDQ0ntsCcchRfesZtJpX,,2023-01-21T18:08:32,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,Edp8rpJJAbQWMv87fBoozg6IZWTv1PbskIKY9UuwmaBUFMYa9iofWnhO67XVmY5b
Online Competition,,https://tuplangourmet.com/heineken-amstel-oro-experiencia-gastronomica/form?mode=1,,,,SaJPp0ybIFuSVDMrX3ZNu2AhbysM8jEwZ74Sdgd63aEo2W3nQdNgJdGq4ZZdKPiL,,2023-01-27T20:44:11,Online,,AMSTEL_ORO,,185VV8ckgsORS6wAkrhbQLcKtVPBrIcMV31OCq1QU0sjzhLHUPjf9WdjFl2YKZkP
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,joacgNziC1dAtJHYFzhlbNhYYzTm2ueVzF9xTTkPoj5H5ll1IPrpRiqqOetO6pKy,,2023-01-12T13:44:49,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,6ixdf7EJkmr0KScYNTlEpIcqtF9BNTwAx7Hsc94LBQ3g2WXA2IYjgrvwyELFiTQ0
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,fdhnYe2TyL6GzBYRCDDUid0nR7WkGK3BtHwKizdQlzt35lQRxpvifAVVuIweraIG,,2022-12-01T10:55:09,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,ccVG7AAG69vl9megyfVmr8SXzikUJgXHel9x4R5KjBG3P5jA03hJgM1aabyOwsgd
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,RX38uOXYtLmxUk0OjSwTdWt5z5orlKXu8wyzhK52yj0tfg4FqOLLjCFXAzO2YE4O,,2022-11-12T05:24:30,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,lCJkAtXZnpS1EXFgczqz0pVVgprRtA0CmBZPRg6K83ZnclDeJLWo2hLXzn2zdY4p
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,dLuxWNN33auKre2qPEkfB7Kn2UtF7pWQaV5JfQRpOMMApyWuRntKG1weUh5ZxTff,,2023-01-25T03:29:21,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,BcCrU3inVkKb64a3BFDPEx0xkOjKLJ46hoPdoWPpXyV4BX44zf7DTWIgxqpa8elV
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,9uZG5ju8WRd9tcEPJecli1UU8pEE8dRV08CQjo3TQ4udWUICucn9vVkpuvMvWmxu,,2023-05-03T07:20:00,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,HlKt4rG7cgxVTM3H1ItN42FYNVpxK78MHEWt7OTs43NxezYLXXjkQxYI3b7plOKC
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,Ti9Jg3EZBIXPwynzoXoGJFpg4ZoCrn21jYwFIan8EMQ43HpdHiJqfwuTDF2cHEMH,,2022-11-23T15:31:28,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,cLl9X8BDL9QeSffDq2KhNGLFvK6QuJu4Nqaa5J7d2YTM9YWcSTbkdTu7txRTYC97
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,zuxoQWmihyX7xNIhQZeDZic8uIIT7iQERlidFpwzZNdkCo8diQgQkqZHesyoMGoH,,2023-03-10T21:51:45,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,F6xUPX3QJ2Xz47sU4gZxuU0rA9MCivRpeEOYL9es4D93uuPBca9shlVE2sZJJxku
Online Competition,,https://unmundodecervezas.com/disfrutalo/,,,,QJA7XKZOCGfeOK3doGgNYUCr9C83qDFPVi55LuOgqYKDoCQGRGrdnntmyZq3kKuj,,2023-05-07T01:22:13,Online,,HEINEKEN|HEINEKEN_ORIGINAL,,sY3EJ4JqfscDDCjI3Vo4VeCbEohZRJRi0zp9VT8vnKcsIRluf57x883gHSmuirlp
